Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
59813,5070525,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,277.0916227,1.380527657,845087.5,2052253.494,5034210,1,0,0.0,0.0,0,0,5059870,1011974.0,2248510.001,5034210,1,1,0,0,0,20,132,0.197218237,1.183309421,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,36315.0,0.0,36315,36315,5034210.0,0.0,5034210,5034210,BENIGN
443,66244,4,1,205,0,193,0,51.25,94.54231857,0,0,0.0,0.0,3094.61989,75.4785339,16561.0,23985.47349,51151,43,66244,22081.33333,26121.0532,51194,695,0,0.0,0.0,0,0,0,0,0,0,92,32,60.38282712,15.09570678,0,193,34.16666667,77.86762271,6063.366667,0,0,0,1,0,0,0,0,0,41.0,51.25,0.0,92,0,0,0,0,0,0,4,205,1,0,8192,29200,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1429635,39,46,2646,7062,408,0,67.84615385,101.8134358,976,0,153.5217391,306.2118177,6790.54444,59.45573521,17019.46429,104953.9292,953357,1,1429635,37621.97368,164015.6155,995749,3,476172,10581.6,24793.25855,126600,1,0,0,0,0,804,944,27.27969027,32.17604493,0,976,112.8837209,237.1690595,56249.16279,0,0,0,1,0,0,0,0,1,114.2117647,67.84615385,153.5217391,804,0,0,0,0,0,0,39,2646,46,7062,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,109367151,26,15,3700,7484,1304,0,142.3076923,355.0203114,2910,0,498.9333333,831.5089096,102.2610528,0.374884045,2734178.775,17300000.0,109000000,1,109000000,4374681.4,21900000.0,109000000,3,109000000,7811938.357,29200000.0,109000000,1,0,0,0,0,856,472,0.237731346,0.1371527,0,2910,266.2857143,586.7043252,344221.9652,0,0,0,1,0,0,0,0,0,272.7804878,142.3076923,498.9333333,856,0,0,0,0,0,0,26,3700,15,7484,65535,0,12,32,23637.0,0.0,23637,23637,109000000.0,0.0,109000000,109000000,BENIGN
35566,6074969,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.913615526,1.152269254,1012494.833,2466333.613,6046845,3,0,0.0,0.0,0,0,6070856,1214171.2,2701564.673,6046845,3,0,0,0,0,20,120,0.164609893,0.987659361,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28124.0,0.0,28124,28124,6046845.0,0.0,6046845,6046845,BENIGN
443,11714744,16,21,8770,18084,2814,0,548.125,998.3795453968,2044,0,861.1428571429,742.7917127778,2292.3249539213,3.1584130221,325409.555555555,1661698.66097363,10000900,3,1713841,114256.066666667,141693.030044059,507033,192,11682120,584106.0,2221126.82062243,10000955,3,0,0,0,0,520,680,1.3658002258,1.7926127963,0,2814,706.6842105263,860.3720472818,740240.059743955,0,0,0,1,0,0,0,0,1,725.7837837838,548.125,861.1428571429,520,0,0,0,0,0,0,16,8770,21,18084,29200,96,6,32,1713841.0,0.0,1713841,1713841,10000900.0,0.0,10000900,10000900,BENIGN
53,69821,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,1804.614657,28.6446771,69821.0,0.0,69821,69821,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.32233855,14.32233855,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,20,0,0,0,0,0,0,1,47,1,79,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,182,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,1252747.253,21978.02198,60.66666667,64.59360133,131,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,10989.01099,10989.01099,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,64,0,0,0,0,0,0,2,82,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58204,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,65,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1490,48,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,24.0,31.1126983722,46,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,20833.3333333333,41666.6666666667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,163713,10,7,559,4128,202,0,55.9,73.02579453,1430,0,589.7142857,650.1340155,28629.36969,103.840257,10232.0625,13620.44136,36642,4,163713,18190.33333,18231.64873,52332,4,112596,18766.0,24688.10196,59597,49,0,0,0,0,212,152,61.08250414,42.7577529,0,1430,260.3888889,474.6011501,225246.2516,0,0,0,1,0,0,0,0,0,275.7058824,55.9,589.7142857,212,0,0,0,0,0,0,10,559,7,4128,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2114415,3,3,6,6,6,0,2.0,3.4641016151,6,0,2.0,3.4641016151,5.675328637,2.8376643185,422883.0,568624.91151637,1066791,38,1090257,545128.5,737795.922596825,1066829,23428,2091077,1045538.5,30182.8529549478,1066881,1024196,0,0,0,0,84,84,1.4188321592,1.4188321592,0,6,1.7142857143,2.9277002188,8.5714285714,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,115,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,86769774,2,2,110,451,55,55,55.0,0.0,342,109,225.5,164.7558800165,6.4653850545,0.0460990022,28923258.0,49974027.077901,86628237,545,86628782,86628782.0,0.0,86628782,86628782,86769229,86769229.0,0.0,86769229,86769229,0,0,0,0,52,52,0.0230495011,0.0230495011,55,342,123.2,124.5279085185,15507.2,0,0,0,0,0,0,0,0,1,154.0,55.0,225.5,52,0,0,0,0,0,0,2,110,2,451,-1,-1,1,20,545.0,0.0,545,545,86628237.0,0.0,86628237,86628237,BENIGN
53,31620,2,2,92,254,46,46,46.0,0.0,127,127,127.0,0.0,10942.44149,126.5022138,10540.0,18252.35144,31616,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,63.25110689,63.25110689,46,127,78.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,98.0,46.0,127.0,40,0,0,0,0,0,0,2,92,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
43378,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5960027,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0134136976,0.6711378992,1986675.66666667,3408853.73540158,5922823,111,5960027,2980013.5,4161761.10638039,5922823,37204,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5033534244,0.1677844748,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,28562261,2,2,136,233,80,56,68.0,16.9705627485,121,112,116.5,6.3639610307,12.9191453016,0.1400449355,9520753.66666667,16391892.0209152,28448477,47348,28514913,28514913.0,0.0,28514913,28514913,28495825,28495825.0,0.0,28495825,28495825,0,0,0,0,64,52,0.0700224678,0.0700224678,56,121,89.8,26.4612924854,700.2,0,0,0,0,0,0,0,0,1,112.25,68.0,116.5,64,0,0,0,0,0,0,2,136,2,233,-1,-1,1,32,66436.0,0.0,66436,66436,28448477.0,0.0,28448477,28448477,BENIGN
53,50943,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,2316.314312,39.25956461,50943.0,0.0,50943,50943,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,19.62978231,19.62978231,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,13087846,2,0,712,0,356,356,356.0,0.0,0,0,0.0,0.0,54.40161811,0.152813534,13100000.0,0.0,13100000,13100000,13100000,13100000.0,0.0,13100000,13100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.152813534,0.0,356,356,356.0,0.0,0.0,0,1,0,0,1,1,0,0,0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
53,46369,1,1,45,126,45,45,45.0,0.0,126,126,126.0,0.0,3687.808665,43.13226509,46369.0,0.0,46369,46369,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.56613255,21.56613255,45,126,72.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,108.0,45.0,126.0,20,0,0,0,0,0,0,1,45,1,126,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119772704,76,102,3273,125883,868,0,43.06578947,113.1558613,3820,0,1234.147059,798.4137045,1078.342525,1.486148296,676681.9435,6205310.9,58900000,0,120000000,1596969.387,9491694.671,58900000,1,120000000,1185362.683,8206046.365,59000000,2,0,0,0,0,2440,3272,0.634535228,0.851613069,0,3820,721.5418994,846.8442756,717145.2272,0,0,0,1,0,0,0,0,1,725.5955056,43.06578947,1234.147059,2440,0,0,0,0,0,0,76,3273,102,125883,29200,133,22,32,1309243.0,1716023.707,2522655,95831,58600000.0,502198.5497,58900000,58200000,BENIGN
53,202,2,2,72,194,36,36,36.0,0.0,97,97,97.0,0.0,1316831.683,19801.9802,67.33333333,75.87050371,151,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,9900.990099,9900.990099,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36.0,97.0,64,0,0,0,0,0,0,2,72,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47572,2,2,88,216,44,44,44.0,0.0,108,108,108.0,0.0,6390.31363,84.08307408,15857.33333,27420.68251,47520,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,42.04153704,42.04153704,44,108,69.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,87.0,44.0,108.0,40,0,0,0,0,0,0,2,88,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26,63,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,253968.254,63492.06349,21.0,11.26942767,34,14,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,31746.03175,31746.03175,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50309,54,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.5555555556,27.0,32.5269119346,50,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,37037.037037037,18518.5185185185,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,383,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1001,73,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13698.63014,13698.63014,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,9356,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1282.599401,213.7665669,9356.0,0.0,9356,9356,9356,9356.0,0.0,9356,9356,0,0.0,0.0,0,0,0,0,0,0,40,0,213.7665669,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51108,1245591,7,2,11607,26,5755,0,1658.142857,2421.777338,20,6,13.0,9.899494937,9339.341726,7.225485733,155698.875,440127.1726,1244958,3,1245591,207598.5,508200.3294,1244958,3,18,18.0,0.0,18,18,0,0,0,0,164,40,5.619822237,1.605663496,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102717760,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79610147,0.165502051,6419860.0,13200000.0,51400000,53,103000000,7901358.0,14400000.0,51400000,221,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136295807,0.029206244,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207593.5,4535465.626,6414652,535,19300000.0,18800000.0,51400000,5904466,DoS slowloris
53,61464,1,1,60,147,60,60,60.0,0.0,147,147,147.0,0.0,3367.825068,32.53937264,61464.0,0.0,61464,61464,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.26968632,16.26968632,60,147,89.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,133.5,60.0,147.0,20,0,0,0,0,0,0,1,60,1,147,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60921,1,1,49,199,49,49,49.0,0.0,199,199,199.0,0.0,4070.84585,32.82940201,60921.0,0.0,60921,60921,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.41470101,16.41470101,49,199,99.0,86.60254038,7500.0,0,0,0,0,0,0,0,0,1,148.5,49.0,199.0,32,0,0,0,0,0,0,1,49,1,199,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,54804372,9,8,3659,4452,3045,0,406.5555556,993.799541,1460,0,556.5,636.4535669,147.9991414,0.31019423,3425273.25,13600000.0,54300000,11,54800000,6850546.5,19200000.0,54300000,886,353417,50488.14286,49558.37005,115035,48,0,0,0,0,192,172,0.164220475,0.145973756,0,3045,450.6111111,806.1101325,649813.5458,0,0,0,1,0,0,0,0,0,477.1176471,406.5555556,556.5,192,0,0,0,0,0,0,9,3659,8,4452,8192,513,8,20,473084.0,0.0,473084,473084,54300000.0,0.0,54300000,54300000,BENIGN
125,52,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,800766,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,14.98565124,2.49760854,800766.0,0.0,800766,800766,800766,800766.0,0.0,800766,800766,0,0.0,0.0,0,0,0,0,0,0,40,0,2.49760854,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51161,13,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,230769.2308,6.5,7.778174593,12,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,76923.07692,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,2052,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,550,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,300000.0,3636.3636363636,550.0,0.0,550,550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1818.1818181818,1818.1818181818,52,113,72.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,20,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,62,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,62,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0,0,0,40,0,32258.06452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,16151,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19744,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,588887.7634,405.1863857,2820.571429,7005.550177,18706,4,18941,9470.5,13387.65269,18937,4,19513,4878.25,9284.040729,18804,189,0,0,0,0,72,112,151.9448947,253.2414911,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,151852,1,1,42,70,42,42,42.0,0.0,70,70,70.0,0.0,737.560256,13.17071886,151852.0,0.0,151852,151852,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.585359429,6.585359429,42,70,51.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,77.0,42.0,70.0,20,0,0,0,0,0,0,1,42,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5237841,4,4,532,557,520,0,133.0,258.0155034,545,0,139.25,270.514787,207.9100912,1.527346859,748263.0,1875142.474,4999743,12,238098,79366.0,74410.66829,150632,2166,5152595,1717531.667,2842509.871,4999755,65472,0,0,0,0,100,92,0.76367343,0.76367343,0,545,121.0,233.3988003,54475.0,0,0,0,1,0,0,0,0,1,136.125,133.0,139.25,100,0,0,0,0,0,0,4,532,4,557,29200,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,123270,2,2,62,324,31,31,31.0,0.0,162,162,162.0,0.0,3131.3377139612,32.4490954815,41090.0,71165.6375717944,123265,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,16.2245477407,16.2245477407,31,162,83.4,71.7516550332,5148.3,0,0,0,0,0,0,0,0,1,104.25,31.0,162.0,40,0,0,0,0,0,0,2,62,2,324,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49044,4,2,132,166,33,33,33.0,0.0,83,83,83.0,0.0,6076.176495,122.3391241,9808.8,14709.68977,33013,3,33019,11006.33333,19058.33239,33013,3,3,3.0,0.0,3,3,0,0,0,0,128,64,81.55941603,40.77970802,33,83,47.28571429,24.39750182,595.2380952,0,0,0,0,0,0,0,0,0,55.16666667,33.0,83.0,128,0,0,0,0,0,0,4,132,2,166,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5974062,8,6,370,4875,189,0,46.25,71.30367652,1689,2,812.5,802.6939018,877.9620968,2.343464129,459543.2308,1610537.221,5819431,3,5974062,853437.4286,2189987.452,5819431,3,75031,15006.2,19293.19574,39311,48,0,0,0,0,172,124,1.339122359,1.004341769,0,1689,349.6666667,621.1294628,385801.8095,0,0,0,1,0,0,0,0,0,374.6428571,46.25,812.5,172,0,0,0,0,0,0,8,370,6,4875,8192,30016,7,20,154628.0,0.0,154628,154628,5819431.0,0.0,5819431,5819431,BENIGN
62051,1,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117382021,6,4,156,144,46,6,26.0,21.9089023002,46,6,36.0,20.0,2.5557576658,0.0851919222,13042446.7777778,25680997.1620096,58579674,4,117382021,23476404.2,31825278.4311108,58579674,233797,117146034,39048678.0,33817998.6209671,58813483,4,1,0,0,0,120,80,0.0511151533,0.0340767689,6,46,31.4545454545,20.1809991644,407.2727272727,0,1,0,0,1,0,0,0,0,34.6,26.0,36.0,120,0,0,0,0,0,0,6,156,4,144,16334,856,5,20,234328.5,751.6545084013,234860,233797,58338750.5,340717.281194394,58579674,58097827,BENIGN
33760,69,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,173913.043478261,28985.5072463768,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14492.7536231884,14492.7536231884,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,67,411,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84478063,5,6,410,11595,398,0,82.0,176.6748426,8688,0,1932.5,3506.021777,142.1078985,0.130211319,8447806.3,26700000.0,84300000,5,84300000,21100000.0,42200000.0,84300000,5,84500000,16900000.0,37700000.0,84300000,63,0,0,0,0,144,200,0.059186963,0.071024356,0,8688,1000.916667,2558.493572,6545889.356,1,0,0,0,0,0,0,0,1,1091.909091,82.0,1932.5,144,0,0,0,0,0,0,5,410,6,11595,0,235,2,20,10997.0,0.0,10997,10997,84300000.0,0.0,84300000,84300000,DoS Hulk
443,160957,25,46,871,64661,389,0,34.84,93.68372324,2896,0,1405.673913,587.2583779,407139.7951,441.1116012,2299.385714,5982.053829,23585,4,160957,6706.541667,9482.552853,25641,4,124043,2756.511111,8133.701742,42957,48,0,0,0,0,812,1480,155.3209864,285.7906149,0,2896,910.1666667,813.6812713,662077.2113,0,0,0,1,0,0,0,0,1,922.9859155,34.84,1405.673913,812,0,0,0,0,0,0,25,871,46,64661,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,263,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1049429.658,15209.12548,87.66666667,144.9149176,255,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,7604.562738,7604.562738,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57373,87,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,137931.034482759,22988.5057471264,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11494.2528735632,11494.2528735632,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1755,27,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,888888.8889,148148.1481,9.0,13.0,24,1,0,0.0,0.0,0,0,3,1.5,0.707106781,2,1,0,0,0,0,20,60,37037.03704,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10072310,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.382770189,0.397128365,3357436.667,5812713.619,10100000,3,10100000,3357436.667,5812713.619,10100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.397128365,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2930.0,0.0,2930,2930,10100000.0,0.0,10100000,10100000,DDoS
48917,78,2,1,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,397435.8974,38461.53846,39.0,49.49747468,74,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,25641.02564,12820.51282,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0.0,64,0,0,0,0,0,0,2,31,1,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31141,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,5298.481102,64.22401336,31141.0,0.0,31141,31141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.11200668,32.11200668,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,20,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
